position,overall,wage_eur,age,height_cm,weight_kg,club_name,nationality_name
Defense,73,500.0,25,175,78,SV Werder Bremen,Wales
Defense,72,12506.0,27,191,77,Sporting Kansas City,Bulgaria
Midfield,65,7640.0,31,186,74,Sporting Kansas City,Colombia
Defense,72,15133.0,32,187,88,LA Galaxy,Belize
Midfield,64,844.0,32,181,80,Atlético Nacional,Kosovo
Defense,75,581.0,28,180,78,Puebla FC,France
Midfield,74,3214.0,31,179,80,Club Brugge KV,South Africa
GoalKeeper,54,1082.0,31,190,80,Clermont Foot 63,England
Midfield,67,935.0,18,187,74,Stade Rennais FC,Israel
Defense,66,4262.0,29,192,77,RB Leipzig,Spain
Defense,67,39806.0,21,188,74,FC Cincinnati,United States
GoalKeeper,66,10187.0,31,183,67,Dundalk FC,Iran
Defense,62,682.0,19,183,69,Toronto FC,Denmark
Midfield,78,1500.0,21,185,68,Minnesota United FC,Poland
GoalKeeper,68,500.0,25,197,82,TSV 1860 München,England
Midfield,70,8832.0,22,182,75,FC St. Pauli,Scotland
Midfield,56,1127.0,20,174,74,Fiorentina,India
Defense,75,500.0,26,178,73,AS Saint-Étienne,Mali
Defense,74,5033.0,26,183,75,Seattle Sounders FC,New Zealand
Defense,71,1937.0,32,192,68,TSG Hoffenheim,New Zealand
Midfield,63,1366.0,34,189,74,Club Cerro Porteño,England
Midfield,62,530.0,22,179,75,Atlético de Madrid,Morocco
Midfield,80,14484.0,37,184,72,FC Schalke 04,Brazil
Defense,69,4232.0,23,190,79,Metropolitanos de Caracas FC,Brazil
Offense,63,1382.0,19,194,76,SV Werder Bremen,Peru
Offense,86,2285.0,29,183,70,Unión Deportiva Las Palmas,Egypt
Offense,52,500.0,17,171,73,Valenciennes FC,England
Defense,74,22411.0,21,185,76,Crewe Alexandra,Estonia
Defense,79,11688.0,27,188,76,Dijon FCO,Honduras
Defense,74,1281.0,27,185,74,AS Saint-Étienne,Czech Republic
Midfield,62,906.0,23,178,83,Dijon FCO,Honduras
Midfield,76,21242.0,28,188,74,Levante Unión Deportiva,Afghanistan
Midfield,57,500.0,24,177,70,Górnik Łęczna,Poland
Defense,77,11743.0,31,188,82,Yokohama FC,Brazil
GoalKeeper,73,3015.0,31,190,78,Portland Timbers,Germany
GoalKeeper,67,21476.0,35,178,75,AS Saint-Étienne,Republic of Ireland
Offense,66,9281.0,33,171,74,San Jose Earthquakes,Argentina
Midfield,57,877.0,28,176,67,Real Salt Lake,North Macedonia
Defense,64,31939.0,30,174,82,Brentford,Ghana
GoalKeeper,76,12064.0,32,185,73,Atlético de Madrid,Denmark
Defense,75,19137.0,27,191,75,Al Ahli,Tunisia
GoalKeeper,71,1228.0,31,183,78,FC Lorient,Israel
Midfield,57,735.0,19,169,65,Al Faisaly,Norway
Defense,63,924.0,23,173,75,AS Saint-Étienne,Argentina
GoalKeeper,63,528.0,23,189,83,SK Rapid Wien,England
Defense,74,34602.0,30,178,83,FC Ingolstadt 04,Italy
Defense,56,2088.0,24,186,73,Real Sociedad B,Colombia
Defense,79,45705.0,35,189,61,SønderjyskE,Venezuela
Midfield,73,10542.0,23,189,63,RB Leipzig,Iran
Defense,74,29390.0,33,188,62,RKC Waalwijk,Netherlands
Defense,62,1689.0,29,192,75,Toronto FC,Denmark
Defense,52,632.0,33,180,81,Heracles Almelo,Norway
GoalKeeper,73,13068.0,31,193,81,Houston Dynamo,Argentina
Midfield,85,6100.0,31,184,72,Toronto FC,Belgium
Defense,70,1063.0,21,183,82,Western United FC,Georgia
Defense,76,11575.0,29,183,75,Sporting Kansas City,Serbia
Midfield,63,1214.0,18,183,78,Club Cerro Porteño,Japan
Defense,74,14045.0,30,189,73,Club Cerro Porteño,Romania
Midfield,55,1458.0,21,177,68,FC Voluntari,Ecuador
Defense,66,2273.0,25,171,81,San Jose Earthquakes,Israel
Defense,59,4831.0,29,185,76,Eintracht Braunschweig,Montserrat
Midfield,55,830.0,20,175,74,Toronto FC,Portugal
Midfield,58,1515.0,27,174,61,Unión de Santa Fe,Venezuela
Defense,71,1342.0,23,194,88,Huddersfield Town,Ghana
Defense,69,754.0,28,180,68,Guaireña FC,El Salvador
GoalKeeper,77,1022.0,23,194,75,Al Ain FC,Italy
Defense,68,8827.0,28,183,71,Toronto FC,Slovenia
Midfield,54,935.0,23,168,75,Lillestrøm SK,Venezuela
Midfield,56,994.0,30,178,75,AC Ajaccio,Austria
Defense,63,941.0,33,191,84,Toronto FC,Sweden
Midfield,71,7395.0,25,179,73,Sporting Kansas City,Madagascar
Defense,69,1417.0,34,183,84,NorthEast United FC,Tunisia
Defense,75,14039.0,27,183,80,Toronto FC,Spain
Defense,64,1273.0,21,183,77,Lillestrøm SK,Argentina
Defense,89,23249.0,34,184,75,Pogoń Szczecin,Uzbekistan
GoalKeeper,62,500.0,18,181,79,Real Sociedad B,Saudi Arabia
Midfield,56,1266.0,31,172,70,Lechia Gdańsk,Argentina
Defense,61,959.0,20,187,64,Walsall,Spain
Defense,75,3649.0,39,179,84,ATK Mohun Bagan FC,Honduras
Defense,71,4671.0,26,188,79,Chelsea,Saint Lucia
Defense,64,973.0,29,180,69,GwangJu FC,Brazil
Defense,83,10140.0,31,189,80,AS Nancy Lorraine,Brazil
Defense,79,13926.0,19,188,74,Oud-Heverlee Leuven,Argentina
Midfield,62,500.0,26,171,67,AFC UTA Arad,Finland
Offense,72,12830.0,24,183,79,AS Monaco,Israel
Midfield,65,2892.0,22,183,70,Club Atlético Palmaflor,Liberia
GoalKeeper,79,40587.0,26,181,89,Vitesse,Denmark
Midfield,80,1643.0,31,176,71,Demir Grup Sivasspor,Northern Ireland
Defense,74,2915.0,32,186,70,IF Elfsborg,United States
Midfield,71,14214.0,29,182,81,Sporting Kansas City,Spain
GoalKeeper,75,10853.0,26,196,91,Granada CF,Croatia
Defense,66,500.0,21,172,73,Leyton Orient,Japan
Defense,71,1986.0,29,185,68,1. FC Union Berlin,Poland
Midfield,74,10665.0,29,178,77,Atlético de Madrid,Argentina
Midfield,68,24525.0,21,172,74,Columbus Crew,Tunisia
Defense,74,12874.0,27,188,82,Bolton Wanderers,Spain
Defense,72,50774.0,30,192,65,Dinamo Zagreb,Italy
Defense,78,33276.0,37,191,74,Guayaquil City FC,Indonesia
Defense,69,7957.0,34,183,79,CD Huachipato,Congo DR
Midfield,73,9754.0,28,187,79,Sporting Kansas City,Colombia
Defense,71,728.0,20,183,79,Atlético Nacional,Kosovo
Defense,65,19480.0,31,187,84,Sarpsborg 08 FF,Finland
GoalKeeper,79,13743.0,25,188,78,Lillestrøm SK,Austria
Midfield,63,1271.0,23,185,73,Atlético de Madrid,Croatia
Defense,70,3214.0,20,183,82,Puebla FC,New Zealand
Defense,64,10355.0,26,182,75,Silkeborg IF,Honduras
Defense,58,66882.0,19,193,75,Östersunds FK,Argentina
Defense,65,1446.0,24,170,73,Lillestrøm SK,England
Defense,69,21349.0,21,172,80,FC U Craiova 1948,Serbia
Defense,74,10695.0,27,183,69,Real Sociedad B,Saudi Arabia
Defense,69,19755.0,33,192,70,CA Osasuna,Brazil
Midfield,57,949.0,21,182,66,AIK,Mali
Defense,73,7696.0,25,185,78,Dijon FCO,Czech Republic
Defense,63,500.0,31,180,73,Atlético de Madrid,Romania
Offense,74,1036.0,31,188,75,FC Basel 1893,Croatia
Defense,65,1337.0,30,183,74,PEC Zwolle,Brazil
Defense,69,14087.0,27,187,74,Toronto FC,Belgium
Midfield,62,1835.0,27,180,74,GwangJu FC,Korea Republic
Defense,66,11331.0,32,182,78,VfB Stuttgart,Bosnia and Herzegovina
Midfield,76,11037.0,23,164,74,HJK Helsinki,Cyprus
Midfield,74,27611.0,27,170,73,Sporting Kansas City,Spain
GoalKeeper,62,500.0,31,186,83,SC Bastia,Germany
Defense,72,76889.0,27,190,75,Dinamo Zagreb,Spain
GoalKeeper,67,10025.0,28,200,84,Royale Union Saint-Gilloise,Brazil
Defense,75,10974.0,27,176,80,Gaz Metan Mediaş,Slovenia
Midfield,54,563.0,24,173,68,Spezia,India
GoalKeeper,75,2226.0,27,192,82,SC Heerenveen,Saudi Arabia
Defense,68,28663.0,34,186,74,Atlético Clube Goianiense,Germany
Defense,62,28919.0,28,188,88,SK Rapid Wien,Netherlands
Defense,71,10553.0,29,194,72,Atlético de Madrid,Scotland
Midfield,55,500.0,19,174,71,Colorado Rapids,India
Midfield,69,10530.0,35,189,80,Sarpsborg 08 FF,Israel
Defense,78,4831.0,29,186,82,Atlético Nacional,Czech Republic
Midfield,70,10214.0,21,186,73,Lillestrøm SK,France
Defense,74,55605.0,30,184,88,Bristol Rovers,Zimbabwe
Defense,51,1203.0,30,184,64,Manchester United,New Zealand
Defense,74,2647.0,22,182,75,Vejle Boldklub,Bolivia
Defense,79,4953.0,29,185,76,Altay SK,Honduras
Defense,73,9784.0,29,188,73,Sporting Kansas City,Sweden
Midfield,59,4652.0,32,185,74,Yukatel Kayserispor,Paraguay
Midfield,56,539.0,24,177,67,Colorado Rapids,India
Midfield,54,944.0,22,175,65,Stade Brestois 29,Ecuador
Offense,75,10731.0,28,187,75,Atlético Nacional,Spain
GoalKeeper,66,8449.0,35,186,81,AS Saint-Étienne,Belgium
Defense,77,10118.0,31,187,73,Amiens SC,Georgia
Defense,64,782.0,30,175,74,Club Deportivo Palestino,Serbia
Defense,66,40291.0,28,188,75,FC Barcelona,Croatia
GoalKeeper,70,11393.0,29,188,73,New York City FC,Iran
Midfield,72,1703.0,24,191,74,Sarpsborg 08 FF,Israel
Defense,73,23400.0,22,174,70,SL Benfica,Norway
Midfield,61,500.0,21,182,76,AS Saint-Étienne,Poland
GoalKeeper,61,500.0,30,198,74,Benevento,England
Midfield,76,11386.0,24,175,74,Shakhtar Donetsk,Argentina
GoalKeeper,84,17081.0,26,182,86,SK Brann,Angola
Defense,69,787.0,24,197,82,Atlético de Madrid,Portugal
Defense,73,11100.0,35,187,73,Orlando City Soccer Club,Israel
Defense,75,1130.0,33,174,74,Harrogate Town,Honduras
Midfield,78,29842.0,28,186,72,Real Sociedad,Israel
Offense,74,29623.0,26,182,79,Club Deportivo Guabirá,United Arab Emirates
Offense,61,15878.0,23,185,77,Rangers FC,Spain
Offense,64,4478.0,31,183,78,Atlético Nacional,England
Offense,79,661.0,21,190,73,Independiente del Valle,England
GoalKeeper,61,1749.0,22,195,63,SV Wehen Wiesbaden,Austria
Defense,78,10278.0,32,181,75,AS Saint-Étienne,Denmark
Defense,65,500.0,29,176,71,Lincoln City,Egypt
Midfield,73,55169.0,26,185,83,Vitesse,Cyprus
Defense,61,500.0,18,185,72,Colchester United,Burkina Faso
Defense,73,13796.0,22,183,74,Sport-Club Freiburg,Norway
GoalKeeper,49,500.0,21,190,70,Dynamo Kyiv,Romania
Midfield,66,1942.0,31,181,75,AS Saint-Étienne,Belgium
Midfield,59,1948.0,31,179,63,Deportivo Toluca,Netherlands
Midfield,57,1216.0,20,174,65,FC Erzgebirge Aue,Portugal
Defense,70,838.0,22,190,76,Sporting Kansas City,Switzerland
GoalKeeper,74,10568.0,31,190,83,Club Cerro Porteño,Saudi Arabia
Defense,74,14956.0,27,167,74,Norwich City,Egypt
Offense,74,12178.0,24,186,80,AS Saint-Étienne,Spain
Defense,76,6570.0,26,182,71,Real Salt Lake,Serbia
Defense,72,17274.0,32,190,74,Shrewsbury Town,Israel
Offense,72,5839.0,30,184,74,Spezia,Germany
Defense,73,10179.0,27,182,72,Atlético Nacional,Czech Republic
Defense,61,4805.0,33,179,74,Toronto FC,Greece
Offense,73,1153.0,26,180,74,Chennaiyin FC,Jamaica
Defense,74,24701.0,25,169,80,New England Revolution,Italy
Defense,65,11664.0,38,188,75,Real Sociedad B,Morocco
Midfield,51,500.0,24,183,69,Atlético Nacional,Poland
Midfield,64,7124.0,23,181,64,Reading,Honduras
GoalKeeper,75,1710.0,23,185,78,AS Saint-Étienne,Spain
Defense,64,503.0,31,187,68,Borussia Dortmund II,Central African Republic
GoalKeeper,69,1888.0,24,184,74,AD Alcorcón,Indonesia
Defense,75,10775.0,34,175,74,Burgos CF,Egypt
Offense,71,62860.0,31,177,73,Wigan Athletic,Switzerland
Midfield,62,1007.0,34,183,77,AFC Bournemouth,Iran
GoalKeeper,74,881.0,22,195,79,FC Paços de Ferreira,Croatia
Midfield,76,16380.0,26,183,71,Toronto FC,Morocco
Midfield,60,1214.0,20,184,76,AS Saint-Étienne,Saudi Arabia
Midfield,59,6039.0,26,182,71,Oud-Heverlee Leuven,Israel
Offense,73,30922.0,23,187,82,Juventude,United States
Defense,65,10489.0,31,184,70,Lillestrøm SK,France
Defense,83,23155.0,29,177,72,Gaz Metan Mediaş,Tunisia
Defense,64,1736.0,25,188,80,FC Sion,Austria
Defense,60,10414.0,33,187,82,Preston North End,Spain
Midfield,75,2367.0,27,178,73,Lillestrøm SK,Spain
Midfield,51,500.0,21,183,69,AS Nancy Lorraine,Mexico
Midfield,80,10611.0,34,177,81,Orlando Pirates,El Salvador
Offense,65,10829.0,31,188,73,Lillestrøm SK,Italy
Defense,60,54982.0,29,185,83,Bolton Wanderers,Brazil
Defense,59,1237.0,33,178,82,Aragua Fútbol Club,Spain
Defense,60,825.0,21,183,75,Toronto FC,Turkey
Offense,70,819.0,31,167,74,AS Saint-Étienne,Denmark
Midfield,75,6912.0,25,188,74,Houston Dynamo,Madagascar
Defense,65,13366.0,33,180,78,Real Sociedad B,Saudi Arabia
Midfield,63,500.0,21,189,71,Benevento,Liberia
GoalKeeper,72,583.0,22,184,79,Accrington Stanley,Croatia
GoalKeeper,82,9420.0,31,188,82,Vélez Sarsfield,Venezuela
Defense,69,4114.0,30,178,83,FC Lausanne-Sport,Serbia
Defense,67,843.0,33,174,65,FC Barcelona,Venezuela
Defense,67,4761.0,31,176,83,Tromsø IL,Spain
Defense,64,2258.0,24,184,77,Club Deportivo Jorge Wilstermann,Brazil
Offense,66,29255.0,29,188,78,U.S. Sassuolo Calcio,Denmark
GoalKeeper,63,603.0,37,193,86,FC U Craiova 1948,Spain
Defense,53,500.0,25,172,83,Club Cerro Porteño,England
Defense,55,500.0,22,188,73,Nottingham Forest,Azerbaijan
Defense,61,500.0,23,189,75,AS Saint-Étienne,Portugal
Offense,69,500.0,23,169,75,Valenciennes FC,Spain
Defense,68,10701.0,30,183,80,Grenoble Foot 38,Slovakia
Defense,82,5745.0,27,189,73,Lillestrøm SK,Italy
Defense,63,856.0,19,186,71,Sporting Kansas City,Norway
Defense,65,2258.0,25,178,83,Club Cerro Porteño,England
Defense,62,1216.0,18,189,71,Lillestrøm SK,Northern Ireland
Offense,61,57073.0,26,175,81,Empoli,Norway
Midfield,73,10831.0,29,186,73,Moreirense FC,Benin
Defense,73,12802.0,29,183,73,Toronto FC,Belgium
Offense,85,7147.0,23,184,83,Racing Club de Lens,Egypt
Offense,76,4502.0,27,182,83,Port Vale,Haiti
Offense,73,6399.0,27,184,73,Club Libertad,Netherlands
Defense,77,12377.0,35,185,76,Mjøndalen IF,Egypt
Offense,63,993.0,28,190,78,Manchester United,Uganda
Defense,64,7944.0,34,188,83,Avispa Fukuoka,Azerbaijan
Midfield,60,1825.0,27,170,81,Viking FK,France
Offense,61,500.0,21,184,80,Club Olimpia,Netherlands
Defense,49,500.0,30,180,79,Lechia Gdańsk,Austria
Defense,66,22404.0,29,185,76,AS Saint-Étienne,China PR
Midfield,77,9231.0,28,182,73,Huddersfield Town,Saint Lucia
Defense,66,36090.0,34,187,78,Galatasaray SK,Slovakia
GoalKeeper,80,500.0,29,198,76,Hartlepool United,England
Defense,62,3710.0,22,182,75,LASK Linz,Comoros
Offense,74,531.0,29,183,79,SV Zulte Waregem,England
Defense,73,4747.0,29,187,74,Atlético de Madrid,Serbia
Midfield,57,6083.0,30,175,74,Club Nacional de Football,Saint Lucia
Defense,66,2134.0,21,183,65,FC Schalke 04,Sweden
Defense,74,1029.0,27,182,79,Örebro SK,Spain
Defense,73,1069.0,20,192,75,Sporting Kansas City,Suriname
Defense,76,4702.0,30,169,75,Real Oviedo,Haiti
Midfield,55,1210.0,24,185,60,Al Ain FC,Argentina
Defense,72,22945.0,26,187,73,Sporting Kansas City,Ghana
Defense,73,8789.0,25,183,75,Unión Deportiva Las Palmas,Croatia
Midfield,65,1716.0,22,180,73,Atlético Nacional,Saudi Arabia
Midfield,57,627.0,22,168,74,Club Cerro Porteño,Montenegro
GoalKeeper,69,1462.0,31,194,80,Toronto FC,Germany
Midfield,56,582.0,20,184,70,Al Hilal,Portugal
Defense,76,8202.0,33,182,73,Barnsley,Argentina
Defense,63,14362.0,27,183,79,Portimonense SC,Brazil
Defense,73,7158.0,25,183,73,Philadelphia Union,Germany
Defense,76,45878.0,25,186,78,AS Monaco,Serbia
Offense,70,19472.0,22,184,73,Wycombe Wanderers,France
Offense,77,20205.0,27,183,78,Dundee United,North Macedonia
Midfield,64,807.0,19,177,67,Milton Keynes Dons,Kazakhstan
GoalKeeper,72,3188.0,31,185,82,Ferencvárosi TC,New Zealand
Midfield,70,942.0,32,188,73,Austin FC,Argentina
Defense,63,500.0,19,180,76,SL Benfica,Vietnam
Midfield,57,917.0,20,172,79,Club Nacional,Romania
Midfield,64,1468.0,21,176,78,Atlético Nacional,England
Offense,76,25496.0,33,187,81,AC Mineros de Guayana,Denmark
Defense,71,8172.0,29,184,73,Djurgårdens IF,Malaysia
Defense,64,912.0,21,186,74,Cerezo Osaka,Honduras
Defense,63,500.0,24,182,75,AS Saint-Étienne,Switzerland
Defense,62,11709.0,31,183,77,Club Cerro Porteño,Netherlands
Midfield,74,9895.0,37,180,70,St. Mirren,Mexico
GoalKeeper,78,7416.0,29,187,81,Al Hilal,Croatia
Defense,63,30867.0,28,173,73,Clube Sport Marítimo,United States
Defense,74,1567.0,24,176,69,FC Cincinnati,New Zealand
Defense,69,31090.0,29,169,78,Kasimpaşa SK,Norway
GoalKeeper,63,685.0,24,200,81,Shakhtar Donetsk,Germany
Defense,61,8447.0,33,194,79,Wisła Kraków,Georgia
Defense,65,1582.0,19,183,75,AS Saint-Étienne,Curacao
GoalKeeper,76,10732.0,28,196,87,PSV,Argentina
Defense,70,10583.0,35,185,79,Bolton Wanderers,Brazil
Defense,62,1724.0,19,191,73,Toronto FC,Poland
Defense,67,45542.0,31,183,74,Toronto FC,Sweden
Offense,66,26470.0,28,185,73,AS Saint-Étienne,Belgium
Defense,57,1093.0,24,174,65,Atlético Nacional,Australia
Offense,58,3785.0,27,171,74,FC Voluntari,United States
Midfield,78,1171.0,25,182,76,AS Saint-Étienne,Italy
Midfield,64,1677.0,20,175,63,Stevenage,Argentina
GoalKeeper,68,9208.0,32,186,72,Atlético Nacional,Spain
Defense,64,8534.0,22,192,63,Club Brugge KV,Serbia
Defense,76,4409.0,31,183,73,Sporting Kansas City,Saudi Arabia
Offense,71,39594.0,31,175,82,Milton Keynes Dons,Latvia
Defense,50,50283.0,34,179,81,Deportivo Táchira FC,Argentina
Midfield,63,610.0,28,177,78,Bruk-Bet Termalica Nieciecza,Finland
Defense,73,7561.0,26,186,82,Club Atlético de San Luis,Luxembourg
Defense,60,733.0,24,180,70,Toronto FC,Poland
Midfield,64,1675.0,18,184,75,Club Cerro Porteño,Greece
GoalKeeper,83,9159.0,19,184,77,CD Mirandés,England
GoalKeeper,62,528.0,27,182,80,Clube Sport Marítimo,England
Defense,77,31611.0,31,183,77,AS Nancy Lorraine,Cyprus
Offense,73,4753.0,31,178,80,Club Nacional,Israel
Midfield,56,1200.0,20,183,74,Lillestrøm SK,Korea Republic
Midfield,58,792.0,19,179,66,Granada CF,India
Midfield,69,6994.0,24,191,79,Leyton Orient,Chad
Defense,65,8534.0,27,189,79,Hibernian,Georgia
Defense,68,5739.0,24,194,75,Sporting Kansas City,Norway
Midfield,57,777.0,19,178,76,Galatasaray SK,Liberia
Offense,63,500.0,22,176,79,AS Saint-Étienne,Spain
Defense,65,3919.0,23,167,73,Burnley,Guinea
Defense,63,5985.0,22,179,75,Crystal Palace,Moldova
Midfield,63,613.0,20,172,74,Górnik Łęczna,Jamaica
GoalKeeper,64,18977.0,24,193,74,Cádiz CF,Argentina
Defense,58,7147.0,25,183,69,Trabzonspor,Romania
Midfield,67,11636.0,25,180,78,Atlético de Madrid,Portugal
Defense,76,26391.0,25,189,76,Lillestrøm SK,Norway
Midfield,58,996.0,20,173,70,KSV Cercle Brugge,Norway
Defense,73,10485.0,25,178,73,Lazio,Azerbaijan
Midfield,71,10436.0,31,183,75,Sporting Kansas City,Bulgaria
Defense,75,14245.0,31,184,73,Real Sociedad B,Chile
Midfield,54,500.0,20,173,75,Demir Grup Sivasspor,Poland
Midfield,54,3754.0,23,179,74,Abha Club,Argentina
Midfield,59,500.0,19,185,75,Hertha BSC,Cape Verde Islands
Defense,72,43177.0,36,183,79,FC Red Bull Salzburg,Ecuador
Defense,63,40101.0,23,189,74,CD Huachipato,Honduras
Defense,75,13170.0,25,183,74,Club Cerro Porteño,Netherlands
Midfield,74,13903.0,28,179,75,Sporting Kansas City,Morocco
Defense,71,32612.0,28,185,73,CD Tenerife,England
Defense,76,40515.0,29,184,69,Club Independiente Santa Fe,Honduras
Midfield,69,12614.0,24,170,74,Ajax,Republic of Ireland
Defense,75,10612.0,33,195,83,Swansea City,Montserrat
Defense,73,1341.0,31,179,80,Gimnasia y Esgrima La Plata,Italy
Defense,61,872.0,30,183,73,Lillestrøm SK,Republic of Ireland
Offense,60,16575.0,23,179,85,Stade de Reims,Germany
Defense,68,19790.0,30,187,82,Yokohama F. Marinos,Turkey
Midfield,50,500.0,23,183,71,Atlético Nacional,Saudi Arabia
Midfield,65,2034.0,32,183,76,Atlético de Madrid,Argentina
Midfield,60,11274.0,25,176,66,SønderjyskE,Belgium
Midfield,61,8520.0,24,189,74,Atlético Nacional,Saudi Arabia
Defense,67,10026.0,30,176,78,Portland Timbers,Israel
Offense,69,10504.0,29,173,80,Al Hazem,Mauritius
Midfield,80,3414.0,29,188,76,Atlético Nacional,Argentina
Defense,72,512.0,17,175,80,Ulsan Hyundai FC,United States
Midfield,63,1511.0,20,175,80,Stoke City,Honduras
Defense,75,13287.0,33,184,73,AS Saint-Étienne,Argentina
Midfield,73,648.0,32,171,72,Junior FC,Argentina
Offense,70,1802.0,22,189,77,CF Fuenlabrada,Croatia
Defense,79,16744.0,33,182,78,Real Madrid CF,Brazil
Defense,64,7141.0,23,197,75,Real Sociedad B,Saudi Arabia
GoalKeeper,63,798.0,29,180,71,Clube Sport Marítimo,El Salvador
Defense,82,1398.0,30,171,74,Club Atlético Aldosivi,Italy
Defense,61,696.0,29,188,75,Clermont Foot 63,Serbia
Defense,70,9602.0,21,191,74,Orlando Pirates,Spain
GoalKeeper,69,10235.0,31,192,84,FC Academica Clinceni,Georgia
Midfield,64,899.0,23,174,76,BK Häcken,Jamaica
Midfield,65,4664.0,23,195,76,Club Cerro Porteño,Norway
Defense,74,39882.0,29,182,83,FC Goa,Cape Verde Islands
Defense,64,19739.0,20,193,88,Dundee FC,Mexico
Defense,57,5978.0,31,170,74,Sporting Kansas City,Spain
Defense,71,9828.0,29,186,79,VfB Stuttgart,Luxembourg
Defense,56,500.0,20,193,66,Sagan Tosu,North Macedonia
Defense,66,1270.0,30,188,79,Panathinaikos FC,New Zealand
Defense,79,14081.0,32,187,72,FC Schalke 04,Brazil
Midfield,74,1310.0,29,183,65,HJK Helsinki,England
Defense,55,1011.0,25,178,74,Hertha BSC,Honduras
Defense,65,45525.0,24,183,75,Arsenal,Denmark
Midfield,75,5938.0,23,189,74,Olympique de Marseille,Croatia
Defense,71,21735.0,22,191,78,1. FSV Mainz 05,Brazil
GoalKeeper,64,680.0,28,187,75,Finn Harps,Croatia
Midfield,59,1477.0,24,170,66,West Ham United,Romania
Midfield,73,72363.0,22,176,75,Altay SK,New Zealand
GoalKeeper,62,3334.0,22,174,75,ESTAC Troyes,Croatia
Defense,71,11137.0,26,187,80,Fortuna Sittard,Tunisia
Defense,62,2014.0,26,176,82,Tottenham Hotspur,Slovakia
Midfield,57,939.0,21,175,74,Atalanta,Poland
Defense,70,7199.0,31,187,73,Manchester United,Israel
Defense,65,664.0,30,184,74,Lillestrøm SK,Korea Republic
Defense,63,101776.0,21,190,84,AC Milan,Georgia
Offense,67,1603.0,24,185,72,Rochdale,Haiti
Defense,67,30730.0,31,189,88,Ajax,Spain
Defense,70,1086.0,28,183,78,FC Sochaux-Montbéliard,Argentina
Defense,76,39593.0,29,189,75,Atlético Nacional,United States
Midfield,61,688.0,23,172,65,LASK Linz,Norway
GoalKeeper,74,1540.0,29,201,83,Boavista FC,England
Defense,73,3201.0,27,185,72,Sporting Kansas City,Norway
Midfield,60,938.0,19,186,66,Shanghai Port FC,Madagascar
GoalKeeper,62,500.0,31,185,84,Club Cerro Porteño,Argentina
Midfield,65,29943.0,27,182,73,FC Nantes,Cape Verde Islands
Defense,75,3752.0,31,185,75,FC Schalke 04,Switzerland
Midfield,60,1121.0,24,180,73,Dijon FCO,Uganda
Defense,75,11288.0,32,182,75,Sporting Kansas City,Denmark
Defense,72,10494.0,19,185,79,FC Porto,Azerbaijan
Defense,67,671.0,30,185,75,Hokkaido Consadole Sapporo,Czech Republic
Defense,72,2264.0,32,171,81,Vancouver Whitecaps FC,Georgia
Defense,77,5559.0,29,179,74,Sporting Kansas City,Spain
Defense,69,17958.0,20,179,75,Zagłębie Lubin,Luxembourg
